UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll,Receipts
321990g,32199,g,All Other Wood Product Manufacturing,119,15619,840025,5145258
321990h,32199,h,All Other Wood Product Manufacturing,2980,45033,2257665,12715155
321990i,32199,i,All Other Wood Product Manufacturing,53,46896,2543085,13274592
321991a,321991,a,Manufactured Home (Mobile Home) Manufacturing,166,32042,1739538,7572649
321991b,321991,b,Manufactured Home (Mobile Home) Manufacturing,49,82,3986,27344
321991c,321991,c,Manufactured Home (Mobile Home) Manufacturing,18,119,5302,37185
321991d,321991,d,Manufactured Home (Mobile Home) Manufacturing,25,351,19691,93459
321991e,321991,e,Manufactured Home (Mobile Home) Manufacturing,92,552,28979,157988
321991f,321991,f,Manufactured Home (Mobile Home) Manufacturing,39,1771,92989,525641
321991g,321991,g,Manufactured Home (Mobile Home) Manufacturing,24,3836,209256,1029709
321991h,321991,h,Manufactured Home (Mobile Home) Manufacturing,155,6159,331224,1713338
321991i,321991,i,Manufactured Home (Mobile Home) Manufacturing,11,25883,1408314,5859311
321992a,321992,a,Prefabricated Wood Building Manufacturing,656,23628,1295602,7885888
321992b,321992,b,Prefabricated Wood Building Manufacturing,259,458,27710,207167
321992c,321992,c,Prefabricated Wood Building Manufacturing,111,767,35864,239440
321992d,321992,d,Prefabricated Wood Building Manufacturing,109,1463,79750,491703
321992e,321992,e,Prefabricated Wood Building Manufacturing,479,2688,143324,938310
321992f,321992,f,Prefabricated Wood Building Manufacturing,120,4598,271022,1561439
321992g,321992,g,Prefabricated Wood Building Manufacturing,40,6187,338336,1982429
321992h,321992,h,Prefabricated Wood Building Manufacturing,639,13473,752682,4482178
321992i,321992,i,Prefabricated Wood Building Manufacturing,17,10155,542920,3403710
321999a,321999,a,All Other Miscellaneous Wood Product Manufacturing,2220,36259,1765610,10531210
321999b,321999,b,All Other Miscellaneous Wood Product Manufacturing,1090,1852,82711,428555
321999c,321999,c,All Other Miscellaneous Wood Product Manufacturing,428,2847,111249,594773
321999d,321999,d,All Other Miscellaneous Wood Product Manufacturing,305,4076,173728,822826
321999e,321999,e,All Other Miscellaneous Wood Product Manufacturing,1823,8775,367688,1846154
321999f,321999,f,All Other Miscellaneous Wood Product Manufacturing,308,11030,513638,2540365
321999g,321999,g,All Other Miscellaneous Wood Product Manufacturing,58,5596,292433,2133120
321999h,321999,h,All Other Miscellaneous Wood Product Manufacturing,2189,25401,1173759,6519639
321999i,321999,i,All Other Miscellaneous Wood Product Manufacturing,31,10858,591851,4011571
322000a,322,a,Paper Manufacturing,2236,355323,25558160,219870834
322000b,322,b,Paper Manufacturing,423,768,56582,586404
322000c,322,c,Paper Manufacturing,236,1605,76328,536315
322000d,322,d,Paper Manufacturing,310,4310,229095,1311821
322000e,322,e,Paper Manufacturing,969,6683,362005,2434540
322000f,322,f,Paper Manufacturing,729,34028,1975188,13924359
322000g,322,g,Paper Manufacturing,352,58232,3842670,26814310
322000h,322,h,Paper Manufacturing,2050,98943,6179863,43173209
322000i,322,i,Paper Manufacturing,186,256380,19378297,176697625
322100a,3221,a,"Pulp, Paper, and Paperboard Mills",216,91740,8261425,83029210
322100b,3221,b,"Pulp, Paper, and Paperboard Mills",38,64,3961,36326
322100c,3221,c,"Pulp, Paper, and Paperboard Mills",16,114,5521,37229
322100d,3221,d,"Pulp, Paper, and Paperboard Mills",18,264,14710,107322
322100e,3221,e,"Pulp, Paper, and Paperboard Mills",72,442,24192,180877
322100f,3221,f,"Pulp, Paper, and Paperboard Mills",46,2455,149025,1320614
322100g,3221,g,"Pulp, Paper, and Paperboard Mills",36,6900,527126,4241814
322100h,3221,h,"Pulp, Paper, and Paperboard Mills",154,9797,700343,5743305
322100i,3221,i,"Pulp, Paper, and Paperboard Mills",62,81943,7561082,77285905
322110a,32211,a,Pulp Mills,24,9453,941308,8617887
322110b,32211,b,Pulp Mills,5,4,303,2299
322110e,32211,e,Pulp Mills,6,10,510,3147
322110f,32211,f,Pulp Mills,5,222,13620,130420
