UNIQUE_ID,NAICS_CODE,FIRM_SIZE_ALPHA,DESCRIPTION,Firms,Employment,Payroll,Receipts
562998b,562998,b,All Other Miscellaneous Waste Management Services,557,951,45630,188111
562998c,562998,c,All Other Miscellaneous Waste Management Services,228,1503,67467,205117
562998d,562998,d,All Other Miscellaneous Waste Management Services,149,1984,106892,299256
562998e,562998,e,All Other Miscellaneous Waste Management Services,934,4438,219989,692484
562998f,562998,f,All Other Miscellaneous Waste Management Services,124,4220,242420,697523
562998g,562998,g,All Other Miscellaneous Waste Management Services,21,2393,138135,376584
562998h,562998,h,All Other Miscellaneous Waste Management Services,1079,11051,600544,1766591
562998i,562998,i,All Other Miscellaneous Waste Management Services,11,1568,112637,266049
610000a,61,a,Educational Services,93500,3688541,143037425,410341535
610000b,61,b,Educational Services,46149,70764,2725602,10683605
610000c,61,c,Educational Services,14788,99150,2298170,7355950
610000d,61,d,Educational Services,12226,165803,3801515,10444028
610000e,61,e,Educational Services,73163,335717,8825287,28483583
610000f,61,f,Educational Services,15271,638970,20001275,46128240
610000g,61,g,Educational Services,3714,671275,26740557,62616656
610000h,61,h,Educational Services,92148,1645962,55567119,137228479
610000i,61,i,Educational Services,1352,2042579,87470306,273113056
611000a,611,a,Educational Services,93500,3688541,143037425,410341535
611000b,611,b,Educational Services,46149,70764,2725602,10683605
611000c,611,c,Educational Services,14788,99150,2298170,7355950
611000d,611,d,Educational Services,12226,165803,3801515,10444028
611000e,611,e,Educational Services,73163,335717,8825287,28483583
611000f,611,f,Educational Services,15271,638970,20001275,46128240
611000g,611,g,Educational Services,3714,671275,26740557,62616656
611000h,611,h,Educational Services,92148,1645962,55567119,137228479
611000i,611,i,Educational Services,1352,2042579,87470306,273113056
611100a,6111,a,Elementary and Secondary Schools,19415,1049228,39369827,80708813
611100b,6111,b,Elementary and Secondary Schools,2805,5045,360950,918944
611100c,6111,c,Elementary and Secondary Schools,2069,14221,347139,841418
611100d,6111,d,Elementary and Secondary Schools,2992,42359,1128667,2378603
611100e,6111,e,Elementary and Secondary Schools,7866,61625,1836756,4138965
611100f,6111,f,Elementary and Secondary Schools,8787,407022,13455720,28046662
611100g,6111,g,Elementary and Secondary Schools,2503,424726,17968107,36639170
611100h,6111,h,Elementary and Secondary Schools,19156,893373,33260583,68824797
611100i,6111,i,Elementary and Secondary Schools,259,155855,6109244,11884016
611110a,61111,a,Elementary and Secondary Schools,19415,1049228,39369827,80708813
611110b,61111,b,Elementary and Secondary Schools,2805,5045,360950,918944
611110c,61111,c,Elementary and Secondary Schools,2069,14221,347139,841418
611110d,61111,d,Elementary and Secondary Schools,2992,42359,1128667,2378603
611110e,61111,e,Elementary and Secondary Schools,7866,61625,1836756,4138965
611110f,61111,f,Elementary and Secondary Schools,8787,407022,13455720,28046662
611110g,61111,g,Elementary and Secondary Schools,2503,424726,17968107,36639170
611110h,61111,h,Elementary and Secondary Schools,19156,893373,33260583,68824797
611110i,61111,i,Elementary and Secondary Schools,259,155855,6109244,11884016
611200a,6112,a,Junior Colleges,443,61685,2088966,5876861
611200b,6112,b,Junior Colleges,89,165,6174,30284
611200c,6112,c,Junior Colleges,43,276,10292,33331
611200d,6112,d,Junior Colleges,46,611,20721,58244
611200e,6112,e,Junior Colleges,178,1052,37187,121859
611200f,6112,f,Junior Colleges,108,4962,163651,432218
611200g,6112,g,Junior Colleges,105,24231,716750,1962297
611200h,6112,h,Junior Colleges,391,30245,917588,2516374
611200i,6112,i,Junior Colleges,52,31440,1171378,3360487
611210a,61121,a,Junior Colleges,443,61685,2088966,5876861
611210b,61121,b,Junior Colleges,89,165,6174,30284
611210c,61121,c,Junior Colleges,43,276,10292,33331
611210d,61121,d,Junior Colleges,46,611,20721,58244
611210e,61121,e,Junior Colleges,178,1052,37187,121859
611210f,61121,f,Junior Colleges,108,4962,163651,432218
611210g,61121,g,Junior Colleges,105,24231,716750,1962297
611210h,61121,h,Junior Colleges,391,30245,917588,2516374
611210i,61121,i,Junior Colleges,52,31440,1171378,3360487
611300a,6113,a,"Colleges, Universities, and Professional Schools",2433,1867444,79061364,255592609
611300b,6113,b,"Colleges, Universities, and Professional Schools",464,843,69246,371913
611300c,6113,c,"Colleges, Universities, and Professional Schools",163,1095,35992,158603
611300d,6113,d,"Colleges, Universities, and Professional Schools",164,2255,85068,320830
611300e,6113,e,"Colleges, Universities, and Professional Schools",791,4193,190306,851346
611300f,6113,f,"Colleges, Universities, and Professional Schools",400,19015,682889,2124025
611300g,6113,g,"Colleges, Universities, and Professional Schools",441,117750,3802486,12566034
611300h,6113,h,"Colleges, Universities, and Professional Schools",1632,140958,4675681,15541405
611300i,6113,i,"Colleges, Universities, and Professional Schools",801,1726486,74385683,240051204
611310a,61131,a,"Colleges, Universities, and Professional Schools",2433,1867444,79061364,255592609
611310b,61131,b,"Colleges, Universities, and Professional Schools",464,843,69246,371913
611310c,61131,c,"Colleges, Universities, and Professional Schools",163,1095,35992,158603
611310d,61131,d,"Colleges, Universities, and Professional Schools",164,2255,85068,320830
611310e,61131,e,"Colleges, Universities, and Professional Schools",791,4193,190306,851346
611310f,61131,f,"Colleges, Universities, and Professional Schools",400,19015,682889,2124025
611310g,61131,g,"Colleges, Universities, and Professional Schools",441,117750,3802486,12566034
611310h,61131,h,"Colleges, Universities, and Professional Schools",1632,140958,4675681,15541405
611310i,61131,i,"Colleges, Universities, and Professional Schools",801,1726486,74385683,240051204
611400a,6114,a,Business Schools and Computer and Management Training,7944,66760,4482169,12673155
611400b,6114,b,Business Schools and Computer and Management Training,5632,8056,498650,1849802
611400c,6114,c,Business Schools and Computer and Management Training,962,6268,367260,1202577
611400d,6114,d,Business Schools and Computer and Management Training,598,7992,457127,1404149
611400e,6114,e,Business Schools and Computer and Management Training,7192,22316,1323037,4456528
611400f,6114,f,Business Schools and Computer and Management Training,518,18009,1181491,3028189
611400g,6114,g,Business Schools and Computer and Management Training,127,15926,1161450,3204080
611400h,6114,h,Business Schools and Computer and Management Training,7837,56251,3665978,10688797
611400i,6114,i,Business Schools and Computer and Management Training,107,10509,816191,1984358
611410a,61141,a,Business and Secretarial Schools,102,2089,81891,215154
611410b,61141,b,Business and Secretarial Schools,46,74,4676,15811
611410c,61141,c,Business and Secretarial Schools,11,66,1302,3069
611410d,61141,d,Business and Secretarial Schools,16,182,8142,20049
611410e,61141,e,Business and Secretarial Schools,73,322,14120,38929
611410f,61141,f,Business and Secretarial Schools,19,657,25481,61036
611410g,61141,g,Business and Secretarial Schools,6,935,33224,83962
611410h,61141,h,Business and Secretarial Schools,98,1914,72825,183927
611410i,61141,i,Business and Secretarial Schools,4,175,9066,31227
611420a,61142,a,Computer Training,1431,14478,1089352,2778793
611420b,61142,b,Computer Training,963,1360,82759,286452
611420c,61142,c,Computer Training,166,1065,58405,198275
611420d,61142,d,Computer Training,137,1919,105449,291758
611420e,61142,e,Computer Training,1266,4344,246613,776485
611420f,61142,f,Computer Training,123,4290,290586,710596
611420g,61142,g,Computer Training,30,4142,375485,922707
611420h,61142,h,Computer Training,1419,12776,912684,2409788
611420i,61142,i,Computer Training,12,1702,176668,369005
611430a,61143,a,Professional and Management Development Training,6418,50193,3310926,9679208
611430b,61143,b,Professional and Management Development Training,4623,6622,411215,1547539
611430c,61143,c,Professional and Management Development Training,785,5137,307553,1001233
611430d,61143,d,Professional and Management Development Training,445,5891,343536,1092342
611430e,61143,e,Professional and Management Development Training,5853,17650,1062304,3641114
611430f,61143,f,Professional and Management Development Training,378,13062,865424,2256557
611430g,61143,g,Professional and Management Development Training,94,10849,752741,2197411
611430h,61143,h,Professional and Management Development Training,6325,41561,2680469,8095082
611430i,61143,i,Professional and Management Development Training,93,8632,630457,1584126
611500a,6115,a,Technical and Trade Schools,6819,108359,4465721,13891369
611500b,6115,b,Technical and Trade Schools,3480,5946,257270,1062066
611500c,6115,c,Technical and Trade Schools,1292,8522,276622,926212
611500d,6115,d,Technical and Trade Schools,928,12361,404175,1228389
611500e,6115,e,Technical and Trade Schools,5700,26829,938067,3216667
611500f,6115,f,Technical and Trade Schools,858,30787,1182715,3621209
611500g,6115,g,Technical and Trade Schools,151,18710,766433,2044153
611500h,6115,h,Technical and Trade Schools,6709,76326,2887215,8882029
611500i,6115,i,Technical and Trade Schools,110,32033,1578506,5009340
611510a,61151,a,Technical and Trade Schools,6819,108359,4465721,13891369
611510b,61151,b,Technical and Trade Schools,3480,5946,257270,1062066
611510c,61151,c,Technical and Trade Schools,1292,8522,276622,926212
611510d,61151,d,Technical and Trade Schools,928,12361,404175,1228389
611510e,61151,e,Technical and Trade Schools,5700,26829,938067,3216667
611510f,61151,f,Technical and Trade Schools,858,30787,1182715,3621209
611510g,61151,g,Technical and Trade Schools,151,18710,766433,2044153
611510h,61151,h,Technical and Trade Schools,6709,76326,2887215,8882029
611510i,61151,i,Technical and Trade Schools,110,32033,1578506,5009340
611511a,611511,a,Cosmetology and Barber Schools,1318,17409,542540,1613729
611511b,611511,b,Cosmetology and Barber Schools,526,1039,28661,108825
611511c,611511,c,Cosmetology and Barber Schools,283,1864,51255,154533
611511d,611511,d,Cosmetology and Barber Schools,261,3526,104247,288940
611511e,611511,e,Cosmetology and Barber Schools,1070,6429,184163,552298
611511f,611511,f,Cosmetology and Barber Schools,216,7114,221937,618514
611511g,611511,g,Cosmetology and Barber Schools,22,2506,87536,267043
611511h,611511,h,Cosmetology and Barber Schools,1308,16049,493636,1437855
611511i,611511,i,Cosmetology and Barber Schools,10,1360,48904,175874
611512a,611512,a,Flight Training,804,15367,841804,3326468
611512b,611512,b,Flight Training,448,633,24814,132135
611512c,611512,c,Flight Training,119,761,23017,95351
611512d,611512,d,Flight Training,110,1461,43822,170433
611512e,611512,e,Flight Training,677,2855,91653,397919
611512f,611512,f,Flight Training,97,3367,154837,566372
611512g,611512,g,Flight Training,18,2274,112017,324911
611512h,611512,h,Flight Training,792,8496,358507,1289202
611512i,611512,i,Flight Training,12,6871,483297,2037266
611513a,611513,a,Apprenticeship Training,1114,13223,505867,1646249
611513b,611513,b,Apprenticeship Training,506,990,51768,191435
611513c,611513,c,Apprenticeship Training,265,1720,65967,232762
611513d,611513,d,Apprenticeship Training,165,2187,75395,240930
611513e,611513,e,Apprenticeship Training,936,4897,193130,665127
611513f,611513,f,Apprenticeship Training,156,5598,221631,795658
611513g,611513,g,Apprenticeship Training,16,1396,64733,122476
611513h,611513,h,Apprenticeship Training,1108,11891,479494,1583261
611513i,611513,i,Apprenticeship Training,6,1332,26373,62988
611519a,611519,a,Other Technical and Trade Schools,3600,62360,2575510,7304923
611519b,611519,b,Other Technical and Trade Schools,2000,3284,152027,629671
611519c,611519,c,Other Technical and Trade Schools,625,4177,136383,443566
611519d,611519,d,Other Technical and Trade Schools,392,5187,180711,528086
611519e,611519,e,Other Technical and Trade Schools,3017,12648,469121,1601323
611519f,611519,f,Other Technical and Trade Schools,398,14708,584310,1640665
611519g,611519,g,Other Technical and Trade Schools,100,12534,502147,1329723
611519h,611519,h,Other Technical and Trade Schools,3515,39890,1555578,4571711
611519i,611519,i,Other Technical and Trade Schools,85,22470,1019932,2733212
611600a,6116,a,Other Schools and Instruction,48646,438891,8619621,25236770
611600b,6116,b,Other Schools and Instruction,27928,42946,1127646,4877540
611600c,6116,c,Other Schools and Instruction,9274,62219,992371,3296320
611600d,6116,d,Other Schools and Instruction,6880,91793,1336962,3831863
611600e,6116,e,Other Schools and Instruction,44082,196958,3456979,12005723
611600f,6116,f,Other Schools and Instruction,4122,139942,2422836,6077134
611600g,6116,g,Other Schools and Instruction,345,51465,1355694,3298983
611600h,6116,h,Other Schools and Instruction,48549,388365,7235509,21381840
611600i,6116,i,Other Schools and Instruction,97,50526,1384112,3854930
611610a,61161,a,Fine Arts Schools,14488,106007,1777225,5529004
611610b,61161,b,Fine Arts Schools,8098,13406,288328,1418336
611610c,61161,c,Fine Arts Schools,3240,21804,299258,1051593
611610d,61161,d,Fine Arts Schools,2204,28969,399390,1218134
611610e,61161,e,Fine Arts Schools,13542,64179,986976,3688063
611610f,61161,f,Fine Arts Schools,861,27818,492584,1181441
611610g,61161,g,Fine Arts Schools,73,10386,205457,397278
611610h,61161,h,Fine Arts Schools,14476,102383,1685017,5266782
611610i,61161,i,Fine Arts Schools,12,3624,92208,262222
611620a,61162,a,Sports and Recreation Instruction,16225,130841,2392298,7816959
611620b,61162,b,Sports and Recreation Instruction,9832,14432,416118,1823262
611620c,61162,c,Sports and Recreation Instruction,2777,18566,319342,1091609
611620d,61162,d,Sports and Recreation Instruction,1948,26182,382217,1127577
611620e,61162,e,Sports and Recreation Instruction,14557,59180,1117677,4042448
611620f,61162,f,Sports and Recreation Instruction,1562,54401,884244,2256584
611620g,61162,g,Sports and Recreation Instruction,89,12995,249554,729169
611620h,61162,h,Sports and Recreation Instruction,16208,126576,2251475,7028201
611620i,61162,i,Sports and Recreation Instruction,17,4265,140823,788758
611630a,61163,a,Language Schools,1294,21110,490411,1356370
611630b,61163,b,Language Schools,557,884,25961,85283
611630c,61163,c,Language Schools,202,1317,25641,76477
611630d,61163,d,Language Schools,264,3569,59945,136213
611630e,61163,e,Language Schools,1023,5770,111547,297973
611630f,61163,f,Language Schools,232,8213,145039,364015
611630g,61163,g,Language Schools,29,3378,96158,236225
611630h,61163,h,Language Schools,1284,17361,352744,898213
